wavelength,reflectance,species,sample.number,specimen.type,measurement.type
734.09,12.6,battus,3,facsimiles,blue_HW_left
734.409,12.59,battus,3,facsimiles,blue_HW_left
734.728,12.64,battus,3,facsimiles,blue_HW_left
735.047,12.76,battus,3,facsimiles,blue_HW_left
735.366,12.87,battus,3,facsimiles,blue_HW_left
735.684,13.03,battus,3,facsimiles,blue_HW_left
736.003,13.09,battus,3,facsimiles,blue_HW_left
736.322,13.16,battus,3,facsimiles,blue_HW_left
736.641,13.34,battus,3,facsimiles,blue_HW_left
736.959,13.34,battus,3,facsimiles,blue_HW_left
737.278,13.38,battus,3,facsimiles,blue_HW_left
737.596,13.49,battus,3,facsimiles,blue_HW_left
737.915,13.65,battus,3,facsimiles,blue_HW_left
738.233,13.75,battus,3,facsimiles,blue_HW_left
738.552,13.83,battus,3,facsimiles,blue_HW_left
738.87,13.96,battus,3,facsimiles,blue_HW_left
739.188,13.97,battus,3,facsimiles,blue_HW_left
739.507,14.06,battus,3,facsimiles,blue_HW_left
739.825,14.13,battus,3,facsimiles,blue_HW_left
740.143,14.25,battus,3,facsimiles,blue_HW_left
740.461,14.42,battus,3,facsimiles,blue_HW_left
740.779,14.61,battus,3,facsimiles,blue_HW_left
741.097,14.68,battus,3,facsimiles,blue_HW_left
741.415,14.82,battus,3,facsimiles,blue_HW_left
741.733,14.9,battus,3,facsimiles,blue_HW_left
742.051,15.08,battus,3,facsimiles,blue_HW_left
742.369,15.25,battus,3,facsimiles,blue_HW_left
742.687,15.46,battus,3,facsimiles,blue_HW_left
743.004,15.57,battus,3,facsimiles,blue_HW_left
743.322,15.69,battus,3,facsimiles,blue_HW_left
743.64,15.78,battus,3,facsimiles,blue_HW_left
743.957,15.82,battus,3,facsimiles,blue_HW_left
744.275,15.92,battus,3,facsimiles,blue_HW_left
744.593,16.06,battus,3,facsimiles,blue_HW_left
744.91,16.24,battus,3,facsimiles,blue_HW_left
745.227,16.4,battus,3,facsimiles,blue_HW_left
745.545,16.47,battus,3,facsimiles,blue_HW_left
745.862,16.47,battus,3,facsimiles,blue_HW_left
746.179,16.55,battus,3,facsimiles,blue_HW_left
746.497,16.74,battus,3,facsimiles,blue_HW_left
746.814,16.96,battus,3,facsimiles,blue_HW_left
747.131,17.11,battus,3,facsimiles,blue_HW_left
747.448,17.33,battus,3,facsimiles,blue_HW_left
747.765,17.47,battus,3,facsimiles,blue_HW_left
748.082,17.65,battus,3,facsimiles,blue_HW_left
748.399,17.77,battus,3,facsimiles,blue_HW_left
748.716,18.05,battus,3,facsimiles,blue_HW_left
749.033,18.31,battus,3,facsimiles,blue_HW_left
749.35,18.64,battus,3,facsimiles,blue_HW_left
749.667,18.82,battus,3,facsimiles,blue_HW_left
749.983,19.1,battus,3,facsimiles,blue_HW_left
750.3,19.28,battus,3,facsimiles,blue_HW_left
750.617,19.48,battus,3,facsimiles,blue_HW_left
750.933,19.66,battus,3,facsimiles,blue_HW_left
751.25,19.95,battus,3,facsimiles,blue_HW_left
751.566,20.28,battus,3,facsimiles,blue_HW_left
751.883,20.53,battus,3,facsimiles,blue_HW_left
752.199,20.74,battus,3,facsimiles,blue_HW_left
752.516,20.97,battus,3,facsimiles,blue_HW_left
752.832,21.17,battus,3,facsimiles,blue_HW_left
753.148,21.4,battus,3,facsimiles,blue_HW_left
753.464,21.6,battus,3,facsimiles,blue_HW_left
753.781,21.9,battus,3,facsimiles,blue_HW_left
754.097,22.22,battus,3,facsimiles,blue_HW_left
754.413,22.58,battus,3,facsimiles,blue_HW_left
754.729,22.73,battus,3,facsimiles,blue_HW_left
755.045,22.9,battus,3,facsimiles,blue_HW_left
755.361,23.18,battus,3,facsimiles,blue_HW_left
755.677,23.53,battus,3,facsimiles,blue_HW_left
755.992,23.75,battus,3,facsimiles,blue_HW_left
756.308,24.03,battus,3,facsimiles,blue_HW_left
756.624,24.38,battus,3,facsimiles,blue_HW_left
756.94,24.69,battus,3,facsimiles,blue_HW_left
757.255,25.03,battus,3,facsimiles,blue_HW_left
757.571,25.24,battus,3,facsimiles,blue_HW_left
757.887,25.49,battus,3,facsimiles,blue_HW_left
758.202,25.9,battus,3,facsimiles,blue_HW_left
758.518,26.22,battus,3,facsimiles,blue_HW_left
758.833,26.39,battus,3,facsimiles,blue_HW_left
759.148,26.61,battus,3,facsimiles,blue_HW_left
759.464,26.91,battus,3,facsimiles,blue_HW_left
759.779,27.22,battus,3,facsimiles,blue_HW_left
760.094,27.43,battus,3,facsimiles,blue_HW_left
760.41,27.59,battus,3,facsimiles,blue_HW_left
760.725,27.77,battus,3,facsimiles,blue_HW_left
761.04,28.17,battus,3,facsimiles,blue_HW_left
761.355,28.37,battus,3,facsimiles,blue_HW_left
761.67,28.49,battus,3,facsimiles,blue_HW_left
761.985,28.75,battus,3,facsimiles,blue_HW_left
762.3,29.03,battus,3,facsimiles,blue_HW_left
762.615,29.26,battus,3,facsimiles,blue_HW_left
762.93,29.51,battus,3,facsimiles,blue_HW_left
763.244,29.7,battus,3,facsimiles,blue_HW_left
763.559,30.03,battus,3,facsimiles,blue_HW_left
763.874,30.3,battus,3,facsimiles,blue_HW_left
764.188,30.59,battus,3,facsimiles,blue_HW_left
764.503,30.79,battus,3,facsimiles,blue_HW_left
764.818,31.17,battus,3,facsimiles,blue_HW_left
765.132,31.53,battus,3,facsimiles,blue_HW_left
765.447,31.79,battus,3,facsimiles,blue_HW_left
765.761,32.14,battus,3,facsimiles,blue_HW_left
766.075,32.44,battus,3,facsimiles,blue_HW_left
766.39,32.7,battus,3,facsimiles,blue_HW_left
766.704,33,battus,3,facsimiles,blue_HW_left
767.018,33.24,battus,3,facsimiles,blue_HW_left
767.332,33.57,battus,3,facsimiles,blue_HW_left
767.646,33.83,battus,3,facsimiles,blue_HW_left
767.961,33.95,battus,3,facsimiles,blue_HW_left
768.275,34.18,battus,3,facsimiles,blue_HW_left
768.589,34.4,battus,3,facsimiles,blue_HW_left
768.903,34.6,battus,3,facsimiles,blue_HW_left
769.216,34.77,battus,3,facsimiles,blue_HW_left
769.53,34.96,battus,3,facsimiles,blue_HW_left
769.844,35.11,battus,3,facsimiles,blue_HW_left
770.158,35.27,battus,3,facsimiles,blue_HW_left
770.472,35.34,battus,3,facsimiles,blue_HW_left
770.785,35.47,battus,3,facsimiles,blue_HW_left
771.099,35.65,battus,3,facsimiles,blue_HW_left
771.413,36.04,battus,3,facsimiles,blue_HW_left
771.726,36.12,battus,3,facsimiles,blue_HW_left
772.04,36.32,battus,3,facsimiles,blue_HW_left
772.353,36.48,battus,3,facsimiles,blue_HW_left
772.666,36.7,battus,3,facsimiles,blue_HW_left
772.98,36.86,battus,3,facsimiles,blue_HW_left
773.293,37.12,battus,3,facsimiles,blue_HW_left
773.606,37.31,battus,3,facsimiles,blue_HW_left
773.919,37.53,battus,3,facsimiles,blue_HW_left
774.233,37.65,battus,3,facsimiles,blue_HW_left
774.546,37.77,battus,3,facsimiles,blue_HW_left
774.859,37.84,battus,3,facsimiles,blue_HW_left
775.172,38.05,battus,3,facsimiles,blue_HW_left
775.485,38.21,battus,3,facsimiles,blue_HW_left
775.798,38.44,battus,3,facsimiles,blue_HW_left
776.111,38.53,battus,3,facsimiles,blue_HW_left
776.423,38.78,battus,3,facsimiles,blue_HW_left
776.736,38.96,battus,3,facsimiles,blue_HW_left
777.049,39.17,battus,3,facsimiles,blue_HW_left
777.362,39.33,battus,3,facsimiles,blue_HW_left
777.674,39.7,battus,3,facsimiles,blue_HW_left
777.987,39.92,battus,3,facsimiles,blue_HW_left
778.299,40.04,battus,3,facsimiles,blue_HW_left
778.612,40.11,battus,3,facsimiles,blue_HW_left
778.924,40.34,battus,3,facsimiles,blue_HW_left
779.237,40.4,battus,3,facsimiles,blue_HW_left
779.549,40.47,battus,3,facsimiles,blue_HW_left
779.862,40.38,battus,3,facsimiles,blue_HW_left
780.174,40.37,battus,3,facsimiles,blue_HW_left
780.486,40.37,battus,3,facsimiles,blue_HW_left
780.798,40.49,battus,3,facsimiles,blue_HW_left
781.11,40.44,battus,3,facsimiles,blue_HW_left
781.422,40.43,battus,3,facsimiles,blue_HW_left
781.735,40.68,battus,3,facsimiles,blue_HW_left
782.046,40.73,battus,3,facsimiles,blue_HW_left
782.358,40.72,battus,3,facsimiles,blue_HW_left
782.67,40.89,battus,3,facsimiles,blue_HW_left
782.982,41.13,battus,3,facsimiles,blue_HW_left
783.294,41.37,battus,3,facsimiles,blue_HW_left
783.606,41.46,battus,3,facsimiles,blue_HW_left
783.917,41.5,battus,3,facsimiles,blue_HW_left
784.229,41.49,battus,3,facsimiles,blue_HW_left
784.541,41.54,battus,3,facsimiles,blue_HW_left
784.852,41.5,battus,3,facsimiles,blue_HW_left
785.164,41.29,battus,3,facsimiles,blue_HW_left
785.475,41.46,battus,3,facsimiles,blue_HW_left
785.787,41.41,battus,3,facsimiles,blue_HW_left
786.098,41.44,battus,3,facsimiles,blue_HW_left
786.41,41.44,battus,3,facsimiles,blue_HW_left
786.721,41.41,battus,3,facsimiles,blue_HW_left
787.032,41.47,battus,3,facsimiles,blue_HW_left
787.343,41.65,battus,3,facsimiles,blue_HW_left
787.654,41.71,battus,3,facsimiles,blue_HW_left
787.966,41.79,battus,3,facsimiles,blue_HW_left
788.277,41.91,battus,3,facsimiles,blue_HW_left
788.588,42.3,battus,3,facsimiles,blue_HW_left
788.899,42.48,battus,3,facsimiles,blue_HW_left
789.209,42.71,battus,3,facsimiles,blue_HW_left
789.52,42.7,battus,3,facsimiles,blue_HW_left
789.831,42.67,battus,3,facsimiles,blue_HW_left
790.142,42.82,battus,3,facsimiles,blue_HW_left
790.453,42.8,battus,3,facsimiles,blue_HW_left
790.763,42.79,battus,3,facsimiles,blue_HW_left
791.074,42.76,battus,3,facsimiles,blue_HW_left
791.385,42.87,battus,3,facsimiles,blue_HW_left
791.695,42.97,battus,3,facsimiles,blue_HW_left
792.006,42.93,battus,3,facsimiles,blue_HW_left
792.316,42.76,battus,3,facsimiles,blue_HW_left
792.626,42.78,battus,3,facsimiles,blue_HW_left
792.937,42.72,battus,3,facsimiles,blue_HW_left
793.247,42.75,battus,3,facsimiles,blue_HW_left
793.557,42.61,battus,3,facsimiles,blue_HW_left
793.868,42.76,battus,3,facsimiles,blue_HW_left
794.178,42.75,battus,3,facsimiles,blue_HW_left
794.488,42.79,battus,3,facsimiles,blue_HW_left
794.798,42.77,battus,3,facsimiles,blue_HW_left
795.108,42.77,battus,3,facsimiles,blue_HW_left
795.418,42.78,battus,3,facsimiles,blue_HW_left
795.728,42.81,battus,3,facsimiles,blue_HW_left
796.038,42.87,battus,3,facsimiles,blue_HW_left
796.348,43.32,battus,3,facsimiles,blue_HW_left
796.657,43.29,battus,3,facsimiles,blue_HW_left
796.967,43.4,battus,3,facsimiles,blue_HW_left
797.277,43.57,battus,3,facsimiles,blue_HW_left
797.587,43.59,battus,3,facsimiles,blue_HW_left
797.896,43.6,battus,3,facsimiles,blue_HW_left
798.206,43.77,battus,3,facsimiles,blue_HW_left
798.515,43.7,battus,3,facsimiles,blue_HW_left
798.825,43.77,battus,3,facsimiles,blue_HW_left
799.134,43.81,battus,3,facsimiles,blue_HW_left
799.444,43.71,battus,3,facsimiles,blue_HW_left
799.753,43.39,battus,3,facsimiles,blue_HW_left
800.062,43.61,battus,3,facsimiles,blue_HW_left
800.371,43.59,battus,3,facsimiles,blue_HW_left
800.681,43.57,battus,3,facsimiles,blue_HW_left
800.99,43.8,battus,3,facsimiles,blue_HW_left
801.299,44.04,battus,3,facsimiles,blue_HW_left
801.608,43.98,battus,3,facsimiles,blue_HW_left
801.917,44.1,battus,3,facsimiles,blue_HW_left
802.226,44.1,battus,3,facsimiles,blue_HW_left
802.535,44.02,battus,3,facsimiles,blue_HW_left
802.844,44.18,battus,3,facsimiles,blue_HW_left
803.152,44.17,battus,3,facsimiles,blue_HW_left
803.461,44.14,battus,3,facsimiles,blue_HW_left
803.77,44.14,battus,3,facsimiles,blue_HW_left
804.078,44.18,battus,3,facsimiles,blue_HW_left
804.387,44.27,battus,3,facsimiles,blue_HW_left
804.696,44.18,battus,3,facsimiles,blue_HW_left
805.004,44.45,battus,3,facsimiles,blue_HW_left
805.313,44.65,battus,3,facsimiles,blue_HW_left
805.621,44.56,battus,3,facsimiles,blue_HW_left
805.93,44.68,battus,3,facsimiles,blue_HW_left
806.238,44.53,battus,3,facsimiles,blue_HW_left
806.546,44.67,battus,3,facsimiles,blue_HW_left
806.854,44.57,battus,3,facsimiles,blue_HW_left
807.163,44.65,battus,3,facsimiles,blue_HW_left
807.471,44.54,battus,3,facsimiles,blue_HW_left
807.779,44.35,battus,3,facsimiles,blue_HW_left
808.087,44.22,battus,3,facsimiles,blue_HW_left
808.395,43.93,battus,3,facsimiles,blue_HW_left
808.703,43.57,battus,3,facsimiles,blue_HW_left
809.011,43.64,battus,3,facsimiles,blue_HW_left
809.319,43.79,battus,3,facsimiles,blue_HW_left
809.626,44.07,battus,3,facsimiles,blue_HW_left
809.934,43.96,battus,3,facsimiles,blue_HW_left
810.242,44.13,battus,3,facsimiles,blue_HW_left
810.55,44.14,battus,3,facsimiles,blue_HW_left
810.857,44.09,battus,3,facsimiles,blue_HW_left
811.165,44.01,battus,3,facsimiles,blue_HW_left
811.472,44.42,battus,3,facsimiles,blue_HW_left
811.78,44.52,battus,3,facsimiles,blue_HW_left
812.087,44.64,battus,3,facsimiles,blue_HW_left
812.395,44.68,battus,3,facsimiles,blue_HW_left
812.702,44.57,battus,3,facsimiles,blue_HW_left
813.009,44.36,battus,3,facsimiles,blue_HW_left
813.317,44.49,battus,3,facsimiles,blue_HW_left
813.624,44.47,battus,3,facsimiles,blue_HW_left
813.931,44.33,battus,3,facsimiles,blue_HW_left
814.238,44.45,battus,3,facsimiles,blue_HW_left
814.545,44.56,battus,3,facsimiles,blue_HW_left
814.852,44.34,battus,3,facsimiles,blue_HW_left
815.159,44.35,battus,3,facsimiles,blue_HW_left
815.466,44.64,battus,3,facsimiles,blue_HW_left
815.773,44.71,battus,3,facsimiles,blue_HW_left
816.08,44.8,battus,3,facsimiles,blue_HW_left
816.387,44.89,battus,3,facsimiles,blue_HW_left
816.693,45.31,battus,3,facsimiles,blue_HW_left
817,45.58,battus,3,facsimiles,blue_HW_left
817.307,45.88,battus,3,facsimiles,blue_HW_left
817.613,45.83,battus,3,facsimiles,blue_HW_left
817.92,45.93,battus,3,facsimiles,blue_HW_left
818.226,46.02,battus,3,facsimiles,blue_HW_left
818.533,45.89,battus,3,facsimiles,blue_HW_left
818.839,45.67,battus,3,facsimiles,blue_HW_left
819.146,45.6,battus,3,facsimiles,blue_HW_left
819.452,45.92,battus,3,facsimiles,blue_HW_left
819.758,45.97,battus,3,facsimiles,blue_HW_left
820.064,45.59,battus,3,facsimiles,blue_HW_left
820.371,44.88,battus,3,facsimiles,blue_HW_left
820.677,44.82,battus,3,facsimiles,blue_HW_left
820.983,44.69,battus,3,facsimiles,blue_HW_left
821.289,44.69,battus,3,facsimiles,blue_HW_left
821.595,45.09,battus,3,facsimiles,blue_HW_left
821.901,45.48,battus,3,facsimiles,blue_HW_left
822.207,45.97,battus,3,facsimiles,blue_HW_left
822.512,45.85,battus,3,facsimiles,blue_HW_left
822.818,45.4,battus,3,facsimiles,blue_HW_left
823.124,45.23,battus,3,facsimiles,blue_HW_left
823.43,45.57,battus,3,facsimiles,blue_HW_left
823.735,46.06,battus,3,facsimiles,blue_HW_left
824.041,46.12,battus,3,facsimiles,blue_HW_left
824.347,46.21,battus,3,facsimiles,blue_HW_left
824.652,46.42,battus,3,facsimiles,blue_HW_left
824.957,45.95,battus,3,facsimiles,blue_HW_left
825.263,45.71,battus,3,facsimiles,blue_HW_left
825.568,45.45,battus,3,facsimiles,blue_HW_left
825.874,45.52,battus,3,facsimiles,blue_HW_left
826.179,45.73,battus,3,facsimiles,blue_HW_left
826.484,46.23,battus,3,facsimiles,blue_HW_left
826.789,45.87,battus,3,facsimiles,blue_HW_left
827.094,45.89,battus,3,facsimiles,blue_HW_left
827.399,46.13,battus,3,facsimiles,blue_HW_left
827.705,45.99,battus,3,facsimiles,blue_HW_left
828.01,45.86,battus,3,facsimiles,blue_HW_left
828.314,45.86,battus,3,facsimiles,blue_HW_left
828.619,45.68,battus,3,facsimiles,blue_HW_left
828.924,45.4,battus,3,facsimiles,blue_HW_left
829.229,45.7,battus,3,facsimiles,blue_HW_left
829.534,45.88,battus,3,facsimiles,blue_HW_left
829.838,45.8,battus,3,facsimiles,blue_HW_left
830.143,46.32,battus,3,facsimiles,blue_HW_left
830.448,46.53,battus,3,facsimiles,blue_HW_left
830.752,46.39,battus,3,facsimiles,blue_HW_left
831.057,46.89,battus,3,facsimiles,blue_HW_left
831.361,46.88,battus,3,facsimiles,blue_HW_left
831.666,47.05,battus,3,facsimiles,blue_HW_left
831.97,47.17,battus,3,facsimiles,blue_HW_left
832.274,47.49,battus,3,facsimiles,blue_HW_left
832.579,47.2,battus,3,facsimiles,blue_HW_left
832.883,47.01,battus,3,facsimiles,blue_HW_left
833.187,47.06,battus,3,facsimiles,blue_HW_left
833.491,47.02,battus,3,facsimiles,blue_HW_left
833.795,46.92,battus,3,facsimiles,blue_HW_left
834.099,46.75,battus,3,facsimiles,blue_HW_left
834.403,46.78,battus,3,facsimiles,blue_HW_left
834.707,46.62,battus,3,facsimiles,blue_HW_left
835.011,46.39,battus,3,facsimiles,blue_HW_left
835.315,46.3,battus,3,facsimiles,blue_HW_left
835.619,46.23,battus,3,facsimiles,blue_HW_left
835.923,46.53,battus,3,facsimiles,blue_HW_left
836.226,46.83,battus,3,facsimiles,blue_HW_left
836.53,46.64,battus,3,facsimiles,blue_HW_left
836.834,46.25,battus,3,facsimiles,blue_HW_left
837.137,46.22,battus,3,facsimiles,blue_HW_left
837.441,46.24,battus,3,facsimiles,blue_HW_left
837.744,46,battus,3,facsimiles,blue_HW_left
838.048,46.06,battus,3,facsimiles,blue_HW_left
838.351,46.1,battus,3,facsimiles,blue_HW_left
838.654,46.19,battus,3,facsimiles,blue_HW_left
838.958,46.35,battus,3,facsimiles,blue_HW_left
839.261,46.49,battus,3,facsimiles,blue_HW_left
839.564,46.09,battus,3,facsimiles,blue_HW_left
839.867,46.22,battus,3,facsimiles,blue_HW_left
840.17,46.82,battus,3,facsimiles,blue_HW_left
840.473,46.93,battus,3,facsimiles,blue_HW_left
840.776,46.93,battus,3,facsimiles,blue_HW_left
841.079,47.16,battus,3,facsimiles,blue_HW_left
841.382,47.35,battus,3,facsimiles,blue_HW_left
841.685,47.49,battus,3,facsimiles,blue_HW_left
841.988,47.53,battus,3,facsimiles,blue_HW_left
842.291,47.96,battus,3,facsimiles,blue_HW_left
842.593,48.02,battus,3,facsimiles,blue_HW_left
842.896,48.29,battus,3,facsimiles,blue_HW_left
843.199,48.15,battus,3,facsimiles,blue_HW_left
843.501,47.44,battus,3,facsimiles,blue_HW_left
843.804,47.36,battus,3,facsimiles,blue_HW_left
844.106,47.69,battus,3,facsimiles,blue_HW_left
844.409,47.16,battus,3,facsimiles,blue_HW_left
844.711,46.68,battus,3,facsimiles,blue_HW_left
845.013,46.96,battus,3,facsimiles,blue_HW_left
845.316,47.47,battus,3,facsimiles,blue_HW_left
845.618,46.96,battus,3,facsimiles,blue_HW_left
845.92,46.67,battus,3,facsimiles,blue_HW_left
846.222,46.98,battus,3,facsimiles,blue_HW_left
846.524,46.87,battus,3,facsimiles,blue_HW_left
846.826,47.29,battus,3,facsimiles,blue_HW_left
847.128,47.29,battus,3,facsimiles,blue_HW_left
847.43,47.33,battus,3,facsimiles,blue_HW_left
847.732,47.82,battus,3,facsimiles,blue_HW_left
848.034,48.45,battus,3,facsimiles,blue_HW_left
848.336,48.75,battus,3,facsimiles,blue_HW_left
848.638,49.04,battus,3,facsimiles,blue_HW_left
848.939,49,battus,3,facsimiles,blue_HW_left
849.241,48.35,battus,3,facsimiles,blue_HW_left
849.543,48.15,battus,3,facsimiles,blue_HW_left
849.844,48.39,battus,3,facsimiles,blue_HW_left
850.146,47.59,battus,3,facsimiles,blue_HW_left
850.447,47.12,battus,3,facsimiles,blue_HW_left
850.749,47.08,battus,3,facsimiles,blue_HW_left
851.05,47.7,battus,3,facsimiles,blue_HW_left
851.351,47.53,battus,3,facsimiles,blue_HW_left
851.653,46.93,battus,3,facsimiles,blue_HW_left
851.954,45.78,battus,3,facsimiles,blue_HW_left
852.255,45.96,battus,3,facsimiles,blue_HW_left
852.556,46.17,battus,3,facsimiles,blue_HW_left
852.857,45.72,battus,3,facsimiles,blue_HW_left
853.158,45.3,battus,3,facsimiles,blue_HW_left
853.459,45.59,battus,3,facsimiles,blue_HW_left
853.76,46.11,battus,3,facsimiles,blue_HW_left
854.061,46.15,battus,3,facsimiles,blue_HW_left
854.362,45.19,battus,3,facsimiles,blue_HW_left
854.663,44.9,battus,3,facsimiles,blue_HW_left
854.964,44.84,battus,3,facsimiles,blue_HW_left
855.264,45.16,battus,3,facsimiles,blue_HW_left
855.565,45.71,battus,3,facsimiles,blue_HW_left
855.866,45.77,battus,3,facsimiles,blue_HW_left
856.166,46.27,battus,3,facsimiles,blue_HW_left
856.467,46.15,battus,3,facsimiles,blue_HW_left
856.767,46.15,battus,3,facsimiles,blue_HW_left
857.068,45.78,battus,3,facsimiles,blue_HW_left
857.368,45.45,battus,3,facsimiles,blue_HW_left
857.668,45.68,battus,3,facsimiles,blue_HW_left
857.969,45.86,battus,3,facsimiles,blue_HW_left
858.269,46.47,battus,3,facsimiles,blue_HW_left
858.569,46.02,battus,3,facsimiles,blue_HW_left
858.869,45.23,battus,3,facsimiles,blue_HW_left
859.169,45.53,battus,3,facsimiles,blue_HW_left
859.469,45.35,battus,3,facsimiles,blue_HW_left
859.769,45.19,battus,3,facsimiles,blue_HW_left
860.069,45,battus,3,facsimiles,blue_HW_left
860.369,45.69,battus,3,facsimiles,blue_HW_left
860.669,45.93,battus,3,facsimiles,blue_HW_left
860.969,45.72,battus,3,facsimiles,blue_HW_left
861.269,45.69,battus,3,facsimiles,blue_HW_left
861.568,45.18,battus,3,facsimiles,blue_HW_left
861.868,45.96,battus,3,facsimiles,blue_HW_left
862.168,46.66,battus,3,facsimiles,blue_HW_left
862.467,46.57,battus,3,facsimiles,blue_HW_left
862.767,46.66,battus,3,facsimiles,blue_HW_left
863.066,46.12,battus,3,facsimiles,blue_HW_left
863.366,46.71,battus,3,facsimiles,blue_HW_left
863.665,45.9,battus,3,facsimiles,blue_HW_left
863.964,45.42,battus,3,facsimiles,blue_HW_left
864.264,45.92,battus,3,facsimiles,blue_HW_left
864.563,46.12,battus,3,facsimiles,blue_HW_left
864.862,45.58,battus,3,facsimiles,blue_HW_left
865.161,45.14,battus,3,facsimiles,blue_HW_left
865.46,44.8,battus,3,facsimiles,blue_HW_left
865.759,44.88,battus,3,facsimiles,blue_HW_left
866.058,44.18,battus,3,facsimiles,blue_HW_left
